yyyymm,Y,LY,DY,EP,DE,b/m,tbl,dfy,lty,dfr,ntis,infl,ltr,TMS,DP,svar
198603,-0.013348,0.0558,3.3991,-2.8005,-0.5936,0.5196276277,0.0656,-6.5000,0.0766,-0.0514,-0.0164196221,-0.0045745654,0.0770,0.0114,-3.3941,0.0013737344
198604,0.055326,-0.0133,3.3799,-2.7819,-0.5946,0.5297144587,0.0606,-6.5366,0.0782,0.0096,-0.0245847833,-0.0018382353,-0.0080,-0.0686,-3.3765,0.0024589457
198605,0.015744,0.0553,3.4255,-2.8266,-0.5956,0.5035407708,0.0615,-6.5734,0.0848,0.0341,-0.0218719553,0.0027624309,-0.0505,-0.1120,-3.4222,0.0013699311
198606,-0.057541,0.0157,3.4362,-2.8363,-0.5967,0.4992814574,0.0621,-6.6100,0.0790,-0.0395,-0.0122932373,0.0055096419,0.0613,-0.0008,-3.4330,0.0015965185
198607,0.074417,-0.0575,3.3725,-2.7726,-0.5945,0.5323014009,0.0583,-6.6134,0.0809,0.0139,-0.0112860333,0.0000000000,-0.0108,-0.0691,-3.3671,0.0024158243
198608,-0.083243,0.0744,3.4359,-2.8383,-0.5923,0.4978033440,0.0553,-6.6166,0.0763,-0.0224,-0.0096769523,0.0018264840,0.0499,-0.0054,-3.4306,0.0012605846
198609,0.056538,-0.0832,3.3413,-2.7458,-0.5902,0.5346292671,0.0521,-6.6200,0.0827,0.0386,-0.0051386604,0.0045578851,-0.0500,-0.1021,-3.3360,0.0042073830
198610,0.024876,0.0565,3.3893,-2.8074,-0.5799,0.5032458023,0.0518,-6.4800,0.0803,-0.0100,-0.0080245039,0.0009074410,0.0289,-0.0229,-3.3873,0.0009905938
198611,-0.027513,0.0249,3.4085,-2.8371,-0.5694,0.4936710845,0.0535,-6.3400,0.0779,-0.0034,-0.0021244383,0.0009066183,0.0267,-0.0268,-3.4065,0.0017308565
198612,0.135183,-0.0275,3.3778,-2.8169,-0.5589,0.4984308658,0.0553,-6.2000,0.0789,0.0135,-0.0113759993,0.0009057971,-0.0018,-0.0571,-3.3758,0.0012623423
198701,0.041778,0.1352,3.4996,-2.9265,-0.5707,0.4378973513,0.0543,-6.3867,0.0778,0.0055,-0.0058406587,0.0063348416,0.0161,-0.0382,-3.4972,0.0024782274
198702,0.026336,0.0418,3.5334,-2.9488,-0.5822,0.4249119825,0.0559,-6.5733,0.0763,-0.0144,-0.0045059361,0.0035971223,0.0202,-0.0357,-3.5310,0.0014122466
198703,-0.009045,0.0263,3.5571,-2.9610,-0.5936,0.4280402137,0.0559,-6.7600,0.0795,0.0136,-0.0022174302,0.0044802867,-0.0223,-0.0782,-3.5547,0.0019710953
198704,0.009128,-0.0090,3.5431,-2.9646,-0.5713,0.4314718592,0.0564,-6.4733,0.0859,-0.0029,0.0044930045,0.0053523640,-0.0473,-0.1037,-3.5360,0.0041939063
198705,0.050140,0.0091,3.5420,-2.9860,-0.5489,0.4304908862,0.0566,-6.1867,0.0880,0.0053,0.0069409582,0.0035492458,-0.0105,-0.0671,-3.5349,0.0024892339
198706,0.049843,0.0501,3.5817,-3.0484,-0.5262,0.4078923974,0.0567,-5.9000,0.0877,0.0057,0.0052024616,0.0035366932,0.0098,-0.0469,-3.5746,0.0010704212
198707,0.039108,0.0498,3.6217,-3.0628,-0.5535,0.3835432162,0.0569,-6.3333,0.0907,0.0059,0.0018821969,0.0026431718,-0.0178,-0.0747,-3.6162,0.0008181600
198708,-0.021940,0.0391,3.6506,-3.0654,-0.5798,0.3704538200,0.0604,-6.7667,0.0936,0.0090,0.0019974361,0.0052724077,-0.0165,-0.0769,-3.6452,0.0017761286
198709,-0.215795,-0.0219,3.6207,-3.0102,-0.6051,0.3799667216,0.0640,-7.2000,0.0992,-0.0053,0.0063503319,0.0052447552,-0.0369,-0.1009,-3.6153,0.0025348306
198710,-0.081874,-0.2158,3.3699,-2.7309,-0.6332,0.4948508425,0.0613,-7.6967,0.0926,-0.0116,0.0104777401,0.0026086957,0.0623,0.0010,-3.3641,0.0709451379
198711,0.073922,-0.0819,3.2749,-2.6089,-0.6603,0.5380273240,0.0569,-8.1933,0.0931,0.0088,0.0098984399,0.0008673027,0.0037,-0.0532,-3.2692,0.0067854547
198712,0.042712,0.0739,3.3395,-2.6475,-0.6863,0.5088120155,0.0577,-8.6900,0.0920,0.0047,0.0132747560,0.0000000000,0.0165,-0.0412,-3.3338,0.0068521879
198801,0.047445,0.0427,3.3735,-2.6666,-0.7016,0.5037738354,0.0581,-9.0066,0.0852,-0.0149,0.0084227445,0.0025996534,0.0666,0.0085,-3.3682,0.0091575080
198802,-0.030847,0.0474,3.4091,-2.6874,-0.7165,0.4761973721,0.0566,-9.3234,0.0854,0.0086,0.0087922636,0.0025929127,0.0052,-0.0514,-3.4039,0.0019673463
198803,0.010516,-0.0308,3.3700,-2.6338,-0.7310,0.5075299538,0.0570,-9.6400,0.0901,0.0119,0.0060800302,0.0043103448,-0.0307,-0.0877,-3.3647,0.0016591988
198804,0.008012,0.0105,3.3741,-2.5894,-0.7744,0.4964744899,0.0591,-10.5733,0.0929,0.0011,0.0050636719,0.0051502146,-0.0160,-0.0751,-3.3638,0.0034595611
198805,0.047676,0.0080,3.3669,-2.5416,-0.8151,0.4967702548,0.0626,-11.5067,0.0952,0.0045,0.0013473054,0.0034158839,-0.0102,-0.0728,-3.3567,0.0025557732
198806,-0.004458,0.0477,3.3990,-2.5354,-0.8535,0.4711188723,0.0646,-12.4400,0.0917,0.0011,-0.0053979214,0.0042553191,0.0368,-0.0278,-3.3888,0.0023613077
198807,-0.032488,-0.0045,3.3834,-2.5138,-0.8614,0.4739915349,0.0673,-12.7167,0.0947,0.0059,-0.0028231284,0.0042372881,-0.0170,-0.0843,-3.3751,0.0019106187
198808,0.042739,-0.0325,3.3358,-2.4585,-0.8691,0.4966406615,0.0706,-12.9933,0.0950,-0.0004,-0.0062397522,0.0042194093,0.0058,-0.0648,-3.3276,0.0013903193
198809,0.026891,0.0427,3.3665,-2.4818,-0.8766,0.4775404537,0.0724,-13.2700,0.0917,-0.0019,-0.0100015137,0.0067226891,0.0345,-0.0379,-3.3584,0.0011927398
198810,-0.014355,0.0269,3.3840,-2.4926,-0.8813,0.4695971889,0.0735,-13.5133,0.0889,-0.0035,-0.0104624725,0.0033388982,0.0308,-0.0427,-3.3739,0.0016315424
198811,0.018553,-0.0144,3.3548,-2.4589,-0.8859,0.4771791101,0.0776,-13.7567,0.0923,0.0027,-0.0077649556,0.0008319468,-0.0196,-0.0972,-3.3447,0.0013479967
198812,0.072303,0.0186,3.3593,-2.4590,-0.8903,0.4652835740,0.0807,-14.0000,0.0918,-0.0071,-0.0214057475,0.0016625104,0.0110,-0.0697,-3.3493,0.0006281109
198901,-0.025031,0.0723,3.4180,-2.5109,-0.8983,0.4307694935,0.0827,-14.3163,0.0903,-0.0001,-0.0223605106,0.0049792531,0.0203,-0.0624,-3.4092,0.0009645729
198902,0.023038,-0.0250,3.3798,-2.4650,-0.9060,0.4467784572,0.0853,-14.6327,0.0935,0.0050,-0.0248233720,0.0041288192,-0.0179,-0.1032,-3.3710,0.0011760790
198903,0.051707,0.0230,3.3916,-2.4693,-0.9136,0.4686914136,0.0882,-14.9490,0.0929,-0.0058,-0.0231021339,0.0057565789,0.0122,-0.0760,-3.3829,0.0012864519
198904,0.041022,0.0517,3.4317,-2.5147,-0.9052,0.4444352572,0.0865,-14.9167,0.0918,0.0054,-0.0228019666,0.0065412919,0.0159,-0.0706,-3.4199,0.0009555837
198905,-0.005611,0.0410,3.4544,-2.5457,-0.8970,0.4334415257,0.0843,-14.8843,0.0878,-0.0022,-0.0277140566,0.0056864338,0.0401,-0.0442,-3.4428,0.0010730556
198906,0.090053,-0.0056,3.4348,-2.5344,-0.8889,0.4405629370,0.0815,-14.8520,0.0821,-0.0155,-0.0239480705,0.0024232633,0.0550,-0.0265,-3.4233,0.0014295303
198907,0.019853,0.0901,3.5079,-2.6395,-0.8568,0.4040350890,0.0788,-14.2200,0.0801,-0.0060,-0.0285362150,0.0024174053,0.0238,-0.0550,-3.4962,0.0010188257
198908,-0.004004,0.0199,3.5116,-2.6757,-0.8244,0.3927270602,0.0790,-13.5880,0.0841,0.0096,-0.0248221492,0.0016077170,-0.0259,-0.1049,-3.5001,0.0013804507
198909,-0.023639,-0.0040,3.4935,-2.6904,-0.7916,0.3992097504,0.0775,-12.9560,0.0847,0.0021,-0.0257470986,0.0032102729,0.0019,-0.0756,-3.4821,0.0005501917
198910,0.020479,-0.0236,3.4566,-2.6766,-0.7701,0.4064149288,0.0764,-12.5757,0.0810,-0.0103,-0.0243506384,0.0048000000,0.0379,-0.0385,-3.4467,0.0056359108
198911,0.022657,0.0205,3.4631,-2.7047,-0.7485,0.3972257018,0.0769,-12.1953,0.0808,-0.0008,-0.0270327725,0.0023885350,0.0078,-0.0691,-3.4533,0.0008448088
198912,-0.067661,0.0227,3.4744,-2.7378,-0.7269,0.3904547436,0.0763,-11.8150,0.0816,0.0012,-0.0123335365,0.0015885624,-0.0006,-0.0769,-3.4647,0.0009234228
199001,0.013381,-0.0677,3.3934,-2.6841,-0.7014,0.4149713959,0.0764,-11.3273,0.0865,0.0152,-0.0138967896,0.0103092784,-0.0343,-0.1107,-3.3855,0.0028920477
199002,0.026588,0.0134,3.3940,-2.7106,-0.6756,0.4091730897,0.0774,-10.8397,0.0876,0.0013,-0.0117292028,0.0047095761,-0.0025,-0.0799,-3.3862,0.0010085783
199003,-0.024504,0.0266,3.4102,-2.7528,-0.6495,0.4713339564,0.0790,-10.3520,0.0889,0.0033,-0.0102914402,0.0054687500,-0.0044,-0.0834,-3.4024,0.0010322447
199004,0.097419,-0.0245,3.3751,-2.7319,-0.6331,0.4802842560,0.0777,-10.1003,0.0924,0.0011,-0.0101492797,0.0015540016,-0.0202,-0.0979,-3.3650,0.0009667774
199005,-0.006754,0.0974,3.4530,-2.8263,-0.6167,0.4435699735,0.0774,-9.8487,0.0883,-0.0030,-0.0022618111,0.0023273856,0.0415,-0.0359,-3.4430,0.0013614467
199006,-0.004454,-0.0068,3.4341,-2.8238,-0.6004,0.4429494323,0.0773,-9.5970,0.0864,-0.0014,-0.0005072745,0.0054179567,0.0230,-0.0543,-3.4242,0.0013508255
199007,-0.090801,-0.0045,3.4189,-2.8110,-0.6030,0.4392124466,0.0762,-9.7000,0.0860,-0.0005,0.0048850583,0.0038491147,0.0107,-0.0655,-3.4141,0.0012984369
199008,-0.048959,-0.0908,3.3150,-2.7045,-0.6056,0.4880735629,0.0745,-9.8030,0.0920,0.0127,0.0014392103,0.0092024540,-0.0419,-0.1164,-3.3101,0.0058277892
199009,-0.003597,-0.0490,3.2576,-2.6446,-0.6082,0.5202896660,0.0736,-9.9060,0.0914,-0.0026,0.0013728769,0.0083586626,0.0117,-0.0619,-3.2528,0.0019847915
199010,0.064561,-0.0036,3.2461,-2.6440,-0.5950,0.5224519209,0.0717,-9.6887,0.0898,-0.0083,-0.0004706842,0.0060286360,0.0215,-0.0502,-3.2390,0.0044927639
199011,0.027987,0.0646,3.2972,-2.7084,-0.5817,0.4985056551,0.0706,-9.4713,0.0858,-0.0117,0.0009098866,0.0022471910,0.0402,-0.0304,-3.2902,0.0024398922
199012,0.045001,0.0280,3.3147,-2.7392,-0.5685,0.4844968599,0.0674,-9.2540,0.0844,-0.0020,-0.0018459075,0.0000000000,0.0187,-0.0487,-3.3077,0.0007945958
199101,0.071565,0.0450,3.3484,-2.7861,-0.5616,0.4663077997,0.0622,-9.1127,0.0837,0.0020,0.0007215596,0.0059790732,0.0130,-0.0492,-3.3477,0.0031935486
199102,0.024354,0.0716,3.4128,-2.8575,-0.5546,0.4427204408,0.0594,-8.9713,0.0841,0.0091,0.0012468960,0.0014858841,0.0030,-0.0564,-3.4122,0.0024313467
199103,0.002268,0.0244,3.4341,-2.8859,-0.5476,0.4571255997,0.0591,-8.8300,0.0844,0.0070,0.0032513958,0.0014836795,0.0038,-0.0553,-3.4335,0.0013750555
199104,0.042930,0.0023,3.4338,-2.9109,-0.5220,0.4612395987,0.0565,-8.3077,0.0837,-0.0002,0.0057301566,0.0014814815,0.0140,-0.0425,-3.4328,0.0020727745
199105,-0.045357,0.0429,3.4707,-2.9740,-0.4957,0.4399669694,0.0546,-7.7853,0.0845,0.0039,0.0069821048,0.0029585799,0.0000,-0.0546,-3.4696,0.0015851690
199106,0.046526,-0.0454,3.4206,-2.9508,-0.4687,0.4582437430,0.0557,-7.2630,0.0860,0.0045,0.0142474894,0.0029498525,-0.0063,-0.0620,-3.4196,0.0011798904
199107,0.023885,0.0465,3.4634,-3.0224,-0.4375,0.4403567816,0.0558,-6.6903,0.0850,0.0010,0.0148355528,0.0014705882,0.0157,-0.0401,-3.4599,0.0011053299
199108,-0.016861,0.0239,3.4794,-3.0703,-0.4055,0.4376396373,0.0533,-6.1177,0.0818,-0.0065,0.0173312983,0.0029368576,0.0340,-0.0193,-3.4759,0.0020376369
199109,0.013458,-0.0169,3.4566,-3.0803,-0.3728,0.4415318370,0.0522,-5.5450,0.0790,-0.0032,0.0232890440,0.0043923865,0.0303,-0.0219,-3.4531,0.0004746966
199110,-0.040214,0.0135,3.4649,-3.1273,-0.3395,0.4340034538,0.0499,-4.9523,0.0791,-0.0011,0.0255088958,0.0014577259,0.0054,-0.0445,-3.4668,0.0011256624
199111,0.114089,-0.0402,3.4219,-3.1189,-0.3050,0.4601544903,0.0456,-4.3597,0.0789,0.0024,0.0306899470,0.0029112082,0.0082,-0.0374,-3.4239,0.0020490197
199112,-0.018348,0.1141,3.5297,-3.2626,-0.2690,0.4203444173,0.0407,-3.7670,0.0730,-0.0145,0.0318123844,0.0007256894,0.0581,0.0174,-3.5316,0.0020495495
199201,0.012865,-0.0183,3.5115,-3.2379,-0.2703,0.4132296785,0.0380,-3.8000,0.0776,0.0151,0.0319414665,0.0014503263,-0.0324,-0.0704,-3.5082,0.0008724427
199202,-0.019470,0.0129,3.5177,-3.2429,-0.2716,0.4076305252,0.0384,-3.8330,0.0777,0.0045,0.0335560213,0.0036205648,0.0051,-0.0333,-3.5145,0.0009132282
199203,0.028614,-0.0195,3.4924,-3.2163,-0.2728,0.4021060342,0.0404,-3.8660,0.0797,0.0021,0.0419005380,0.0050505051,-0.0094,-0.0498,-3.4891,0.0004697573
199204,0.004850,0.0286,3.5166,-3.2262,-0.2905,0.3873034718,0.0375,-4.1540,0.0803,0.0000,0.0386618101,0.0014357502,0.0016,-0.0359,-3.5167,0.0016610436
199205,-0.015030,0.0049,3.5177,-3.2099,-0.3079,0.3829985163,0.0363,-4.4420,0.0781,0.0011,0.0371754887,0.0014336918,0.0243,-0.0120,-3.5178,0.0006900288
199206,0.040924,-0.0150,3.5003,-3.1755,-0.3249,0.3920423538,0.0366,-4.7300,0.0765,-0.0044,0.0430765596,0.0035790981,0.0200,-0.0166,-3.5004,0.0007529192
199207,-0.020615,0.0409,3.5390,-3.1949,-0.3421,0.3833486997,0.0321,-5.0350,0.0726,-0.0090,0.0414947919,0.0021398003,0.0398,0.0077,-3.5370,0.0008974630
199208,0.011340,-0.0206,3.5127,-3.1518,-0.3589,0.3994050369,0.0313,-5.3400,0.0725,0.0023,0.0430499562,0.0028469751,0.0067,-0.0246,-3.5107,0.0003695474
199209,0.004796,0.0113,3.5197,-3.1424,-0.3753,0.3976569721,0.0291,-5.6450,0.0710,-0.0086,0.0411377823,0.0028388928,0.0185,-0.0106,-3.5177,0.0008722412
199210,0.033794,0.0048,3.5198,-3.1253,-0.3948,0.4032511778,0.0286,-5.9983,0.0741,0.0042,0.0410960987,0.0035385704,-0.0198,-0.0484,-3.5201,0.0009441448
199211,0.013380,0.0338,3.5499,-3.1363,-0.4139,0.3936264585,0.0313,-6.3517,0.0748,0.0059,0.0379866517,0.0014104372,0.0010,-0.0303,-3.5502,0.0005080947
199212,0.007282,0.0134,3.5602,-3.1278,-0.4327,0.3941096142,0.0322,-6.7050,0.0726,-0.0018,0.0388286878,-0.0007042254,0.0246,-0.0076,-3.5605,0.0004715523
199301,0.013526,0.0073,3.5675,-3.1218,-0.4432,0.3930481045,0.0300,-6.9237,0.0725,-0.0030,0.0417538423,0.0049330514,0.0280,-0.0020,-3.5650,0.0003488508
199302,0.021202,0.0135,3.5754,-3.1194,-0.4535,0.3859601969,0.0293,-7.1423,0.0698,-0.0098,0.0407281702,0.0035063114,0.0354,0.0061,-3.5729,0.0011468965
199303,-0.024519,0.0212,3.5914,-3.1253,-0.4637,0.3336135264,0.0295,-7.3610,0.0702,0.0004,0.0371064145,0.0034940601,0.0021,-0.0274,-3.5889,0.0010047250
199304,0.026259,-0.0245,3.5632,-3.1081,-0.4539,0.3343498060,0.0287,-7.1763,0.0701,-0.0020,0.0398126855,0.0027855153,0.0072,-0.0215,-3.5620,0.0010047850
199305,0.003466,0.0263,3.5844,-3.1393,-0.4440,0.3248824215,0.0296,-6.9917,0.0701,-0.0027,0.0402546288,0.0013888889,0.0047,-0.0249,-3.5833,0.0008173082
199306,-0.004593,0.0035,3.5840,-3.1488,-0.4341,0.3259312476,0.0307,-6.8070,0.0668,-0.0156,0.0411540214,0.0013869626,0.0449,0.0142,-3.5829,0.0005738514
199307,0.037431,-0.0046,3.5775,-3.1250,-0.4527,0.3237770308,0.0304,-7.1683,0.0656,-0.0091,0.0410077869,0.0000000000,0.0191,-0.0113,-3.5776,0.0006089625
199308,-0.007582,0.0374,3.6115,-3.1407,-0.4709,0.3138649833,0.0302,-7.5297,0.0623,-0.0147,0.0401929369,0.0027700831,0.0434,0.0132,-3.6116,0.0002815688
199309,0.019884,-0.0076,3.6015,-3.1129,-0.4888,0.3223518215,0.0295,-7.8910,0.0627,0.0038,0.0418407109,0.0020718232,0.0005,-0.0290,-3.6017,0.0004706748
199310,-0.008655,0.0199,3.6209,-3.1082,-0.5111,0.3113628329,0.0302,-8.3650,0.0623,-0.0045,0.0403671364,0.0041350793,0.0096,-0.0206,-3.6193,0.0003142271
199311,0.012646,-0.0087,3.6063,-3.0719,-0.5329,0.3110794108,0.0310,-8.8390,0.0651,0.0071,0.0438375603,0.0006863418,-0.0259,-0.0569,-3.6048,0.0005763517
199312,0.033429,0.0126,3.6148,-3.0591,-0.5542,0.3052672229,0.0306,-9.3130,0.0654,0.0047,0.0457268699,0.0000000000,0.0020,-0.0286,-3.6133,0.0002696821
199401,-0.027161,0.0334,3.6453,-3.0787,-0.5631,0.2880585672,0.0298,-9.5430,0.0637,-0.0055,0.0436711352,0.0027434842,0.0257,-0.0041,-3.6418,0.0004234883
199402,-0.043456,-0.0272,3.6113,-3.0359,-0.5720,0.2990588209,0.0325,-9.7730,0.0682,0.0164,0.0450411316,0.0034199726,-0.0450,-0.0775,-3.6079,0.0010260765
199403,0.012817,-0.0435,3.5611,-2.9770,-0.5807,0.3074838051,0.0350,-10.0030,0.0725,0.0012,0.0419050878,0.0034083163,-0.0395,-0.0745,-3.5577,0.0008921025
199404,0.016309,0.0128,3.5691,-2.9526,-0.6132,0.3036647862,0.0368,-10.7903,0.0745,0.0053,0.0398456593,0.0013586957,-0.0150,-0.0518,-3.5658,0.0013736680
199405,-0.024762,0.0163,3.5781,-2.9303,-0.6445,0.2974694757,0.0414,-11.5777,0.0759,0.0020,0.0396410671,0.0006784261,-0.0082,-0.0496,-3.5748,0.0007505029
199406,0.032714,-0.0248,3.5476,-2.8696,-0.6747,0.3084170767,0.0414,-12.3650,0.0774,0.0019,0.0339955640,0.0033898305,-0.0100,-0.0514,-3.5443,0.0007971327
199407,0.041341,0.0327,3.5752,-2.8728,-0.7002,0.2969853808,0.0433,-13.0457,0.0746,-0.0054,0.0312112174,0.0027027027,0.0363,-0.0070,-3.5730,0.0003272825
199408,-0.023940,0.0413,3.6099,-2.8827,-0.7249,0.2856838193,0.0448,-13.7263,0.0761,0.0055,0.0287065182,0.0040431267,-0.0086,-0.0534,-3.6076,0.0005603876
199409,0.022622,-0.0239,3.5804,-2.8291,-0.7490,0.2909046586,0.0462,-14.4070,0.0800,0.0066,0.0290032948,0.0026845638,-0.0331,-0.0793,-3.5781,0.0008018930
199410,-0.036248,0.0226,3.5987,-2.8106,-0.7817,0.2860712737,0.0495,-15.4147,0.0809,-0.0025,0.0260004953,0.0006693440,-0.0025,-0.0520,-3.5924,0.0011584280
199411,0.014955,-0.0362,3.5521,-2.7327,-0.8131,0.2989926143,0.0529,-16.4223,0.0808,-0.0048,0.0229171470,0.0013377926,0.0066,-0.0463,-3.5457,0.0008363991
199412,0.026000,0.0150,3.5580,-2.7086,-0.8431,0.2915683000,0.0560,-17.4300,0.0799,-0.0004,0.0165942926,0.0000000000,0.0161,-0.0399,-3.5517,0.0007049230
199501,0.039228,0.0260,3.5757,-2.7116,-0.8641,0.2908537344,0.0571,-18.0800,0.0780,-0.0017,0.0150933699,0.0040080160,0.0273,-0.0298,-3.5757,0.0002893766
199502,0.029334,0.0392,3.6111,-2.7265,-0.8847,0.2787300356,0.0577,-18.7300,0.0758,0.0002,0.0145320951,0.0039920160,0.0287,-0.0290,-3.6111,0.0004724141
199503,0.029395,0.0293,3.6381,-2.7332,-0.9048,0.3138765419,0.0573,-19.3800,0.0755,0.0004,0.0143885983,0.0033134526,0.0091,-0.0482,-3.6381,0.0004843058
199504,0.039809,0.0294,3.6657,-2.7418,-0.9191,0.3019947008,0.0565,-19.9430,0.0745,0.0006,0.0130124069,0.0033025099,0.0169,-0.0396,-3.6608,0.0002569204
199505,0.024155,0.0398,3.6965,-2.7587,-0.9330,0.2922642542,0.0567,-20.5060,0.0677,-0.0159,0.0107437780,0.0019749835,0.0790,0.0223,-3.6917,0.0010114421
199506,0.033405,0.0242,3.7128,-2.7614,-0.9466,0.2864296179,0.0547,-21.0690,0.0670,-0.0060,0.0082749191,0.0019710907,0.0139,-0.0408,-3.7080,0.0006967643
199507,0.003502,0.0334,3.7393,-2.7854,-0.9485,0.2771603672,0.0542,-21.2477,0.0691,0.0067,0.0070611198,0.0000000000,-0.0168,-0.0710,-3.7339,0.0007732277
199508,0.042102,0.0035,3.7336,-2.7779,-0.9504,0.2830461347,0.0540,-21.4263,0.0674,-0.0022,0.0091214683,0.0026229508,0.0236,-0.0304,-3.7283,0.0002067297
199509,-0.003442,0.0421,3.7676,-2.8101,-0.9522,0.2724949976,0.0528,-21.6050,0.0663,-0.0022,0.0063793530,0.0019620667,0.0175,-0.0353,-3.7624,0.0003814536
199510,0.044179,-0.0034,3.7574,-2.8168,-0.9354,0.2744202453,0.0528,-21.1273,0.0641,-0.0109,0.0122212523,0.0032637076,0.0294,-0.0234,-3.7522,0.0004878173
199511,0.017643,0.0442,3.7924,-2.8688,-0.9185,0.2571688515,0.0536,-20.6497,0.0623,-0.0007,0.0168709535,-0.0006506181,0.0249,-0.0287,-3.7872,0.0005461627
199512,0.034861,0.0176,3.8045,-2.8979,-0.9014,0.2550263829,0.0514,-20.1720,0.0603,-0.0044,0.0155265173,-0.0006510417,0.0272,-0.0242,-3.7993,0.0008205365
199601,0.010088,0.0349,3.8314,-2.9293,-0.8946,0.2418771721,0.0500,-20.0933,0.0609,0.0025,0.0161278629,0.0058631922,-0.0011,-0.0511,-3.8238,0.0013839551
199602,0.009585,0.0101,3.8307,-2.9354,-0.8878,0.2378947371,0.0483,-20.0147,0.0659,0.0110,0.0168013686,0.0032383420,-0.0483,-0.0966,-3.8232,0.0012676309
199603,0.015133,0.0096,3.8311,-2.9425,-0.8811,0.2392996154,0.0496,-19.9360,0.0684,0.0080,0.0168919131,0.0051646223,-0.0210,-0.0706,-3.8236,0.0017417161
199604,0.025257,0.0151,3.8369,-2.9473,-0.8856,0.2400758062,0.0495,-20.1697,0.0706,0.0005,0.0211219538,0.0038535645,-0.0165,-0.0660,-3.8329,0.0009818376
199605,0.004128,0.0253,3.8555,-2.9615,-0.8900,0.2369235155,0.0502,-20.4033,0.0717,0.0059,0.0264191545,0.0019193858,-0.0054,-0.0556,-3.8515,0.0011252912
199606,-0.044444,0.0041,3.8538,-2.9554,-0.8944,0.2364437252,0.0509,-20.6370,0.0703,-0.0031,0.0272161737,0.0006385696,0.0203,-0.0306,-3.8498,0.0003948038
199607,0.021928,-0.0444,3.8030,-2.8983,-0.8957,0.2418198938,0.0515,-20.8700,0.0707,-0.0008,0.0311368642,0.0019144863,0.0018,-0.0497,-3.7939,0.0023551484
199608,0.056035,0.0219,3.8126,-2.9067,-0.8969,0.2380611179,0.0505,-21.1030,0.0726,0.0069,0.0308861056,0.0019108280,-0.0139,-0.0644,-3.8036,0.0011215207
199609,0.026798,0.0560,3.8563,-2.9493,-0.8981,0.2272973181,0.0509,-21.3360,0.0704,-0.0031,0.0295807368,0.0031786395,0.0290,-0.0219,-3.8474,0.0006862430
199610,0.076441,0.0268,3.8732,-2.9501,-0.9178,0.2217476558,0.0499,-22.1677,0.0671,-0.0043,0.0256558088,0.0031685678,0.0404,-0.0095,-3.8679,0.0006066450
199611,-0.019798,0.0764,3.9387,-2.9966,-0.9368,0.2050079191,0.0503,-22.9993,0.0643,-0.0088,0.0220673413,0.0018951358,0.0351,-0.0152,-3.9334,0.0007037354
199612,0.062827,-0.0198,3.9116,-2.9510,-0.9553,0.2073427297,0.0491,-23.8310,0.0673,0.0070,0.0241256867,0.0000000000,-0.0256,-0.0747,-3.9064,0.0017090846
199701,0.007752,0.0628,3.9659,-2.9976,-0.9647,0.1962401029,0.0503,-24.2810,0.0689,0.0051,0.0244069327,0.0031525851,-0.0079,-0.0582,-3.9623,0.0013600822
199702,-0.041688,0.0078,3.9682,-2.9908,-0.9738,0.1943954108,0.0501,-24.7310,0.0694,0.0023,0.0229109266,0.0031426776,0.0005,-0.0496,-3.9646,0.0014747914
199703,0.060274,-0.0417,3.9211,-2.9347,-0.9829,0.2147802023,0.0514,-25.1810,0.0723,0.0031,0.0211485434,0.0025062657,-0.0252,-0.0766,-3.9175,0.0020014615
199704,0.061401,0.0603,3.9743,-2.9889,-0.9832,0.2017410478,0.0516,-25.2503,0.0705,-0.0071,0.0169452901,0.0012500000,0.0255,-0.0261,-3.9721,0.0030050810
199705,0.044103,0.0614,4.0290,-3.0432,-0.9835,0.1928785879,0.0505,-25.3197,0.0701,0.0031,0.0132644502,-0.0006242197,0.0097,-0.0408,-4.0267,0.0020074558
199706,0.080388,0.0441,4.0693,-3.0832,-0.9838,0.1842876150,0.0493,-25.3890,0.0688,-0.0008,0.0108467070,0.0012492192,0.0195,-0.0298,-4.0670,0.0019744632
199707,-0.054975,0.0804,4.1422,-3.1577,-0.9808,0.1719649430,0.0505,-25.3617,0.0637,-0.0098,0.0115926587,0.0012476606,0.0626,0.0121,-4.1385,0.0020102151
199708,0.053886,-0.0550,4.0793,-3.0978,-0.9778,0.1855054038,0.0514,-25.3343,0.0672,0.0077,0.0128772630,0.0018691589,-0.0317,-0.0831,-4.0755,0.0024647217
199709,-0.032605,0.0539,4.1273,-3.1488,-0.9747,0.1779678570,0.0495,-25.3070,0.0649,-0.0090,0.0146342661,0.0024875622,0.0316,-0.0179,-4.1236,0.0026264943
199710,0.046321,-0.0326,4.0885,-3.1213,-0.9636,0.1900006773,0.0497,-24.9457,0.0623,-0.0150,0.0162628256,0.0024813896,0.0341,-0.0156,-4.0849,0.0093638214
199711,0.017147,0.0463,4.1286,-3.1726,-0.9524,0.1807462988,0.0514,-24.5843,0.0614,-0.0047,0.0156672081,-0.0006188119,0.0148,-0.0366,-4.1250,0.0026621100
199712,0.011994,0.0171,4.1406,-3.1959,-0.9412,0.1788008842,0.0516,-24.2230,0.0602,-0.0021,0.0155594713,-0.0012383901,0.0184,-0.0332,-4.1371,0.0022493744
